customer_id,age,gender,county,tenure_months,n_deposits_12m,n_withdrawals_12m,total_deposits_kes,total_withdrawals_kes,avg_savings_balance_kes,n_loans_taken,avg_loan_size_kes,max_loan_size_kes,total_loaned_kes,on_time_repayment_rate,days_since_last_txn,mobile_money_ratio,group_member,_true_segment
MFI_KE_005703,26,F,Uasin Gishu,15,34,50,8423.23,7155.21,6499.45,6,2269.92,3787.84,12776.74,0.7594,0,0.8338,0,1
MFI_KE_005704,38,M,Kakamega,5,20,16,55415.54,57665.38,15210.0,3,28950.4,42461.47,98721.08,0.9161,25,0.4482,0,2
MFI_KE_005705,22,F,Kiambu,8,39,39,11837.27,12363.77,4189.07,6,2351.32,2698.61,12801.91,0.704,0,0.9088,0,1
MFI_KE_005706,23,F,Uasin Gishu,22,38,55,13547.0,12630.28,8158.59,5,3715.96,3924.06,19873.1,0.75,1,0.8368,0,1
MFI_KE_005707,27,M,Bungoma,6,22,23,54620.22,47754.89,15383.54,3,30796.59,41097.14,108659.01,0.9647,23,0.3652,0,2
MFI_KE_005708,53,F,Machakos,17,10,5,143422.1,144877.78,2270.87,1,50663.29,62027.83,49352.17,0.6448,5,0.3241,1,3
MFI_KE_005709,44,F,Bungoma,4,28,22,49941.57,47001.67,26212.02,2,63130.04,68819.9,133804.2,0.9263,23,0.6463,1,2
MFI_KE_005710,49,M,Turkana,11,24,18,222673.27,213351.34,14014.45,1,38630.1,62040.11,44697.5,0.8424,9,0.6563,0,2
MFI_KE_005711,33,M,Kakamega,25,28,42,34931.49,24815.35,4288.93,9,937.21,1445.37,9366.47,0.5325,4,0.7405,0,1
MFI_KE_005712,72,F,Nyeri,15,7,5,167229.21,121243.94,19067.48,4,104586.98,185282.76,359623.46,0.8952,1,0.5596,1,3
MFI_KE_005713,56,F,Kitui,32,6,2,64357.07,61199.16,1279.89,1,40505.25,49808.59,44510.64,0.7798,3,0.2791,1,3
MFI_KE_005714,22,M,Kisumu,2,37,62,15606.07,14988.4,2368.66,9,1762.48,2948.85,16225.02,0.7049,4,0.928,1,1
MFI_KE_005715,29,M,Nairobi,36,36,50,10550.81,8035.68,567.89,6,5594.26,8990.84,34328.37,0.8978,1,0.7177,0,1
MFI_KE_005716,29,M,Bomet,41,22,20,169731.51,129542.42,15152.45,3,37452.78,71783.99,117706.21,0.9944,23,0.5679,0,2
MFI_KE_005717,37,M,Trans Nzoia,17,0,4,11570.83,10976.32,2140.16,0,0.0,0.0,0.0,1.0,18,0.828,0,5
MFI_KE_005718,36,F,Kisumu,9,29,18,31304.78,30051.37,21572.77,5,61530.24,62155.92,249133.52,0.9362,2,0.7405,0,2
MFI_KE_005719,40,F,Trans Nzoia,14,31,21,78301.61,61879.3,6422.59,3,33689.11,63665.52,90465.69,0.9389,41,0.5277,0,2
MFI_KE_005720,29,M,Kericho,19,7,5,122238.72,106513.18,1820.44,0,0.0,0.0,0.0,0.4218,10,0.5355,1,3
MFI_KE_005721,41,M,Kericho,4,19,13,56376.96,42924.77,18870.13,2,43724.94,59602.01,100793.77,0.9468,27,0.7236,0,2
MFI_KE_005722,50,M,Embu,28,14,9,59774.26,42982.5,23732.71,2,44435.83,49728.14,72317.79,0.8841,3,0.5092,1,3
MFI_KE_005723,29,F,Murang'a,14,28,49,22811.15,19121.33,606.44,9,4506.14,8418.73,37399.71,0.9159,1,0.8881,0,1
MFI_KE_005724,25,M,Homa Bay,43,29,42,3053.69,2179.94,1557.17,8,832.55,1000.61,7243.57,0.6309,1,0.7552,0,1
MFI_KE_005725,27,F,Kiambu,8,17,13,33563.19,32432.65,12534.62,5,17155.92,31949.96,93577.85,0.8229,27,0.4103,0,2
MFI_KE_005726,23,F,Kiambu,47,30,50,19057.83,16229.85,3743.42,7,3314.93,3635.24,19247.16,0.504,11,0.862,0,1
MFI_KE_005727,23,M,Mombasa,33,42,50,21847.3,15903.26,695.43,12,1387.15,1502.05,19381.66,0.5907,2,0.7752,0,1
MFI_KE_005728,50,M,Nakuru,29,74,68,61285.16,55965.24,39057.45,6,152686.63,262964.85,1037958.46,0.8348,2,0.9314,0,4
MFI_KE_005729,25,M,Machakos,2,1,3,11930.87,10402.86,1057.16,0,0.0,0.0,0.0,1.0,143,0.6154,0,5
MFI_KE_005730,62,M,Laikipia,4,7,11,23235.92,22089.0,708.61,3,78878.45,130040.61,227502.18,0.8425,2,0.1566,1,3
MFI_KE_005731,45,M,Meru,3,25,12,73988.17,62168.7,17851.4,4,13004.83,19544.83,42520.11,0.9648,34,0.873,0,2
MFI_KE_005732,38,F,Kitui,6,31,18,99848.14,103801.42,39239.31,2,27609.03,44123.12,52943.79,0.827,1,0.5603,0,2
MFI_KE_005733,21,F,Mombasa,6,46,59,5009.88,4937.44,317.49,9,2392.07,2824.9,24278.49,0.7814,3,0.7522,0,1
MFI_KE_005734,51,F,Trans Nzoia,20,22,20,41225.96,30807.6,46700.13,3,16498.49,23305.91,42233.37,0.9698,1,0.5925,0,2
MFI_KE_005735,37,M,Nyeri,35,85,59,294666.55,277333.74,46898.22,6,186524.31,190041.29,956136.36,0.9246,1,0.6858,0,4
MFI_KE_005736,21,F,Kisii,13,38,44,18335.01,15142.81,334.34,8,1649.15,2438.07,10974.99,0.4019,0,0.9579,1,1
MFI_KE_005737,33,F,Kiambu,74,67,73,91851.78,75354.57,26662.72,10,168528.77,267549.6,1732332.5,0.7326,1,0.4793,1,4
MFI_KE_005738,28,M,Nairobi,5,24,19,96206.34,92882.52,46554.88,1,46982.02,91026.02,38308.33,0.9609,11,0.5787,1,2
MFI_KE_005739,27,M,Uasin Gishu,8,38,47,19458.21,17847.52,533.52,12,1132.86,1998.55,13461.21,0.4753,3,0.8416,0,1
MFI_KE_005740,26,M,Murang'a,29,27,38,2914.25,2555.47,2183.88,7,2307.8,2324.99,16015.67,0.3691,0,0.9587,0,1
MFI_KE_005741,43,F,Kisumu,27,82,75,378122.46,377054.41,76490.32,6,193193.86,231035.47,1331366.55,0.8861,3,0.9077,0,4
MFI_KE_005742,18,M,Uasin Gishu,5,45,45,28479.21,29766.37,6011.4,5,1704.52,2147.13,7067.4,0.4827,0,0.9746,1,1
MFI_KE_005743,29,F,Turkana,1,2,2,2603.89,2663.03,246.62,0,0.0,0.0,0.0,1.0,133,0.4346,0,5
MFI_KE_005744,24,M,Nairobi,1,4,2,4439.3,3408.37,291.16,0,0.0,0.0,0.0,1.0,37,0.7526,0,5
MFI_KE_005745,45,F,Mombasa,48,79,62,682795.73,658937.94,9251.96,7,197684.22,230604.08,1547045.51,0.9144,0,0.6478,0,4
MFI_KE_005746,33,M,Kitui,31,18,17,57457.72,55926.01,25088.18,4,45011.52,53420.98,161188.76,0.9579,9,0.728,0,2
MFI_KE_005747,63,F,Laikipia,2,8,3,361770.55,283665.71,2377.6,0,0.0,0.0,0.0,0.9046,12,0.4024,1,3
MFI_KE_005748,46,M,Kisii,78,11,6,45747.31,42879.9,4848.13,1,37057.06,73040.02,34667.11,0.8188,1,0.3507,0,3
MFI_KE_005749,33,F,Laikipia,6,2,6,3803.55,2820.03,386.95,0,0.0,0.0,0.0,1.0,93,0.6745,1,5
MFI_KE_005750,18,F,Bungoma,1,0,3,507.52,388.77,1154.02,0,0.0,0.0,0.0,1.0,31,0.7519,0,5
MFI_KE_005751,39,F,Kericho,14,5,6,6855.16,5783.96,2037.36,2,37213.5,60396.73,84169.45,0.8113,2,0.4873,1,3
MFI_KE_005752,41,M,Murang'a,11,24,12,150738.97,139530.52,25167.84,0,0.0,0.0,0.0,0.8355,3,0.7178,0,2
MFI_KE_005753,28,M,Nakuru,7,43,44,10377.1,8753.82,1948.04,10,1769.01,2770.26,19288.71,0.9445,5,0.8665,0,1
MFI_KE_005754,52,F,Kakamega,1,4,6,1888.98,1365.49,497.46,0,0.0,0.0,0.0,1.0,23,0.6749,0,5
MFI_KE_005755,30,M,Uasin Gishu,3,44,45,16992.15,13969.25,7689.08,4,2761.52,2834.49,10030.2,0.4508,1,0.9211,1,1
MFI_KE_005756,59,F,Kilifi,22,80,61,232969.09,187314.88,88848.3,5,400054.22,729110.29,1899792.21,0.9064,0,0.6176,0,4
MFI_KE_005757,39,F,Machakos,2,73,66,627718.18,597247.3,56706.42,8,114624.05,154668.35,1016987.81,0.9545,2,0.6422,0,4
MFI_KE_005758,47,F,Mombasa,10,84,56,350758.39,269566.09,69200.88,7,154231.83,265447.29,1247840.92,0.9008,0,0.4929,0,4
MFI_KE_005759,56,M,Migori,1,2,1,3518.9,2603.17,1554.17,0,0.0,0.0,0.0,1.0,10,0.2259,0,5
MFI_KE_005760,52,F,Murang'a,10,18,20,118074.23,100031.4,5352.23,1,31275.23,45577.94,27262.98,0.9797,4,0.7348,1,2
MFI_KE_005761,26,M,Migori,16,9,1,89679.14,82122.44,3510.43,5,44624.67,60389.89,205042.98,0.8747,9,0.1784,1,3
MFI_KE_005762,34,F,Meru,5,28,25,52969.79,45325.45,39972.8,4,35801.95,42854.63,170376.08,0.9592,13,0.4364,0,2
MFI_KE_005763,29,F,Laikipia,12,7,3,50011.93,42043.1,804.36,1,43336.8,44472.88,51191.51,0.8627,13,0.5329,1,3
MFI_KE_005764,24,F,Nakuru,25,37,66,11071.98,11041.84,2501.8,7,2576.48,3740.94,18419.02,0.8527,2,0.8806,0,1
MFI_KE_005765,21,M,Kisumu,12,37,41,15259.47,13482.97,9934.43,10,1349.45,2301.98,14663.02,0.6412,2,0.9799,0,1
MFI_KE_005766,25,M,Nairobi,8,41,51,12755.8,10906.43,4279.65,9,1045.83,1168.95,8508.13,0.754,3,0.9599,0,1
MFI_KE_005767,35,M,Homa Bay,2,3,3,1185.4,859.24,2076.48,1,1726.53,2435.51,1948.24,0.433,11,0.4655,0,5
MFI_KE_005768,45,F,Uasin Gishu,5,70,60,228320.14,168101.75,76882.73,5,98551.71,120928.34,426496.28,0.7838,2,0.5507,0,4
MFI_KE_005769,38,M,Nakuru,18,50,45,9389.53,9082.85,665.38,10,930.05,1603.62,9207.16,0.3857,14,0.7076,0,1
MFI_KE_005770,37,F,Bungoma,21,9,9,11627.43,9736.84,952.9,3,62473.92,108348.77,219219.01,0.8431,3,0.2037,1,3
MFI_KE_005771,24,F,Kitui,8,20,11,25955.73,25209.26,16502.02,0,0.0,0.0,0.0,0.9425,20,0.7373,0,2
MFI_KE_005772,26,M,Kisii,40,26,20,65119.99,65321.83,39013.17,3,62670.51,70300.12,188032.87,0.9406,15,0.5267,0,2
MFI_KE_005773,41,F,Meru,86,11,3,33268.67,30139.29,1277.02,1,50304.74,61390.82,51429.39,0.6237,2,0.5817,1,3
MFI_KE_005774,21,F,Bomet,34,41,55,3430.62,2846.57,933.8,8,3719.17,4151.39,28309.99,0.4382,0,0.7196,0,1
MFI_KE_005775,30,M,Bomet,18,31,18,83699.16,67515.49,13048.08,4,19670.62,29476.71,84314.11,0.9247,8,0.8483,0,2
MFI_KE_005776,51,F,Uasin Gishu,4,22,19,112384.93,113189.38,22201.9,7,32703.74,41872.38,251058.98,0.9498,2,0.8061,0,2
MFI_KE_005777,52,M,Kisumu,5,66,75,429766.75,316020.41,62092.42,5,163548.31,314412.92,859130.72,0.9058,2,0.4112,0,4
MFI_KE_005778,20,M,Nairobi,35,37,47,12690.82,10457.06,2900.43,7,1857.39,3295.25,11266.83,0.7023,1,0.8075,0,1
MFI_KE_005779,40,F,Kisii,15,11,6,152423.11,131106.46,8362.66,1,51603.18,58902.24,59259.25,0.6917,4,0.3767,1,3
MFI_KE_005780,44,F,Laikipia,39,10,4,474938.12,464969.74,16350.15,0,0.0,0.0,0.0,0.8566,10,0.4528,1,3
MFI_KE_005781,31,M,Homa Bay,2,8,5,52569.23,47963.45,28992.71,3,38627.85,74387.61,123891.91,0.8573,3,0.5457,0,3
MFI_KE_005782,34,F,Kiambu,1,1,0,2809.19,2340.65,398.62,0,0.0,0.0,0.0,1.0,101,0.5842,0,5
MFI_KE_005783,31,M,Kiambu,41,36,45,36507.8,27989.16,1994.16,12,1761.04,2692.8,22435.79,0.5389,0,0.8338,0,1
MFI_KE_005784,27,F,Uasin Gishu,26,37,47,4285.91,4279.03,1159.41,9,1430.48,2086.49,10838.91,0.7036,10,0.7567,0,1
MFI_KE_005785,29,F,Meru,26,12,8,119885.32,118635.17,7602.64,4,50398.25,60063.55,203857.92,0.9584,1,0.3325,0,3
MFI_KE_005786,27,M,Kiambu,15,87,71,161728.83,119520.34,51951.27,6,103408.41,175540.52,497603.09,0.8676,0,0.3695,1,4
MFI_KE_005787,26,M,Murang'a,4,93,76,583389.59,474193.39,36805.91,3,152564.76,184487.67,424897.53,0.9648,0,0.3096,1,4
MFI_KE_005788,25,M,Nakuru,46,52,50,11406.13,11590.91,3460.58,4,2555.42,3674.74,11319.51,0.2107,8,0.786,0,1
MFI_KE_005789,25,M,Kiambu,24,42,46,41821.72,41996.05,4256.18,7,2747.03,4074.09,16806.06,0.6222,2,0.8545,0,1
MFI_KE_005790,28,M,Kiambu,31,37,57,10992.17,9476.38,2480.47,6,844.73,1560.66,5950.44,0.6293,1,0.5733,0,1
MFI_KE_005791,64,F,Kitui,6,6,4,47809.0,48306.6,12941.24,1,42230.56,66966.06,35681.79,0.844,6,0.4369,0,3
MFI_KE_005792,33,M,Embu,12,24,27,163688.69,168710.75,4155.03,4,33865.89,49128.63,150367.35,0.98,6,0.6411,1,2
MFI_KE_005793,24,M,Kitui,1,2,1,7295.31,6409.65,6107.03,1,1381.18,1818.86,1132.78,0.5936,37,0.7027,0,5
MFI_KE_005794,25,F,Mombasa,26,48,48,12183.38,11982.97,4888.63,5,897.79,1505.37,5123.3,0.5588,2,0.8012,0,1
MFI_KE_005795,60,F,Kilifi,7,2,5,3844.0,3885.92,1986.15,0,0.0,0.0,0.0,1.0,51,0.698,0,5
MFI_KE_005796,41,F,Bomet,32,30,19,111251.27,94760.55,43120.32,1,9200.9,17878.78,7495.67,0.9467,29,0.4937,0,2
MFI_KE_005797,20,F,Uasin Gishu,19,24,55,21303.1,17319.86,3189.56,3,5222.65,8406.19,16441.3,0.5997,5,0.9148,0,1
MFI_KE_005798,43,F,Bungoma,30,67,82,367781.71,325475.55,8944.89,3,94885.19,153123.92,325122.46,0.7689,5,0.3533,0,4
MFI_KE_005799,40,F,Murang'a,12,27,21,44973.18,46071.03,17509.93,0,0.0,0.0,0.0,0.9126,8,0.651,0,2
MFI_KE_005800,29,F,Kericho,9,37,51,8434.39,8664.89,701.59,4,5986.89,10835.47,23074.44,0.6114,0,0.95,0,1
MFI_KE_005801,27,F,Kiambu,70,52,54,12168.59,8662.63,938.11,14,1930.42,2745.9,31185.32,0.3908,4,0.9754,0,1
MFI_KE_005802,24,M,Bungoma,6,43,59,3750.71,3827.1,2780.9,13,1436.75,1447.61,16006.25,0.6227,4,0.6038,1,1
MFI_KE_005803,42,F,Nyeri,9,20,17,25323.6,18098.75,27587.49,3,69925.41,138838.22,191919.33,0.9883,5,0.9196,0,2
MFI_KE_005804,45,M,Kiambu,1,4,4,3402.91,2786.33,555.6,0,0.0,0.0,0.0,1.0,13,0.1689,0,5
MFI_KE_005805,20,F,Nairobi,59,55,54,6619.45,5795.34,885.78,9,1946.1,3282.67,20172.88,0.7296,0,0.7894,0,1
MFI_KE_005806,34,M,Meru,4,1,2,5939.57,4256.06,119.82,1,571.78,636.21,482.07,0.9136,13,0.3877,0,5
MFI_KE_005807,31,M,Garissa,12,27,25,258626.3,242493.99,8794.54,2,15511.66,27083.18,33264.01,0.9979,4,0.8691,0,2
MFI_KE_005808,32,F,Kakamega,4,4,4,3092.44,2754.64,430.79,0,0.0,0.0,0.0,1.0,34,0.6723,0,5
MFI_KE_005809,44,F,Garissa,39,25,23,44940.72,43623.14,7683.67,2,67375.88,110854.67,148431.13,0.9966,11,0.325,0,2
MFI_KE_005810,41,F,Nakuru,1,1,1,1745.41,1482.52,886.86,1,1405.38,1692.43,1290.25,0.3977,43,0.6769,0,5
MFI_KE_005811,28,F,Uasin Gishu,17,41,64,40212.87,40038.61,2762.08,7,2318.76,3880.15,15213.43,0.6226,1,0.7555,0,1
MFI_KE_005812,38,F,Embu,13,5,10,31088.23,26007.74,12356.6,2,142302.18,175824.02,275647.4,0.6144,1,0.5257,1,3
MFI_KE_005813,34,M,Embu,2,36,47,12347.3,11814.35,1856.14,7,3608.83,5026.22,26483.18,0.7698,0,0.8586,0,1
MFI_KE_005814,31,M,Kakamega,35,45,51,5695.37,4398.87,1491.6,13,6656.09,10547.27,102332.57,0.6743,1,0.6982,0,1
MFI_KE_005815,33,M,Uasin Gishu,21,17,20,88088.61,72274.22,5629.75,4,13333.19,13708.56,57011.25,0.9098,5,0.8463,1,2
MFI_KE_005816,25,M,Uasin Gishu,3,2,3,2415.83,2299.04,524.3,0,0.0,0.0,0.0,1.0,54,0.3427,0,5
MFI_KE_005817,28,F,Kiambu,19,31,59,22282.93,20817.18,634.99,6,3066.26,3544.81,21251.3,0.7286,3,0.6998,0,1
MFI_KE_005818,18,F,Kisumu,6,33,52,1300.62,1191.64,3648.54,6,1913.79,3276.49,13193.12,0.7862,8,0.9482,0,1
MFI_KE_005819,42,M,Kericho,19,10,5,132260.07,128898.46,3573.66,5,132493.66,197355.32,732156.81,0.4637,10,0.4231,1,3
MFI_KE_005820,26,F,Embu,15,27,59,6305.18,6126.14,1234.44,12,1827.09,3224.62,18036.46,0.6341,0,0.8636,0,1
MFI_KE_005821,37,F,Uasin Gishu,23,31,18,83835.26,76855.06,3972.12,3,35717.99,45940.81,93245.8,0.8037,2,0.5609,0,2
MFI_KE_005822,29,F,Machakos,4,35,47,13001.62,11525.04,4848.13,16,2201.9,2976.28,29936.24,0.6303,1,0.8419,0,1
MFI_KE_005823,38,M,Murang'a,2,80,74,547812.53,459717.46,13287.32,10,45824.43,51855.13,529766.13,0.8739,0,0.4582,0,4
MFI_KE_005824,39,F,Nakuru,2,26,20,73244.93,76492.15,10082.03,2,48655.7,61940.84,112542.01,0.989,17,0.7322,0,2
MFI_KE_005825,39,M,Garissa,2,23,12,144243.11,106687.6,8867.36,3,17092.84,20253.14,41829.11,0.9067,2,0.405,0,2
MFI_KE_005826,41,M,Kisii,16,9,5,12944.64,11049.71,5112.35,1,77629.54,146611.5,77921.0,0.5771,1,0.4191,0,3
MFI_KE_005827,24,F,Mombasa,38,43,41,10397.34,9462.75,1393.02,4,2800.89,4678.77,9843.44,0.9313,6,0.8942,0,1
MFI_KE_005828,42,M,Nyeri,19,32,57,20527.87,16606.31,3635.91,12,1372.09,2104.08,14447.53,0.8106,0,0.9853,0,1
MFI_KE_005829,52,F,Nyeri,24,6,4,19054.36,14221.03,773.1,4,57867.64,94240.33,187988.87,0.8823,24,0.415,0,3
MFI_KE_005830,18,F,Embu,1,3,5,2105.97,2072.73,1648.51,0,0.0,0.0,0.0,1.0,96,0.5892,0,5
MFI_KE_005831,31,M,Garissa,16,18,24,75525.71,57363.87,12253.51,2,19036.76,31395.31,39160.36,0.9494,1,0.7827,0,2
MFI_KE_005832,46,M,Turkana,27,7,11,16640.22,14911.97,17722.64,1,32377.3,37880.73,37884.62,0.8955,4,0.6348,1,3
MFI_KE_005833,48,F,Kiambu,9,90,48,31287.2,23740.74,41252.27,3,59510.61,104430.37,192002.76,0.8094,2,0.5525,1,4
MFI_KE_005834,24,M,Laikipia,14,8,5,59349.47,52175.54,16520.53,4,88774.41,92269.99,335418.64,0.9873,1,0.1633,1,3
MFI_KE_005835,30,M,Turkana,34,44,52,24359.48,25137.47,1008.13,8,1251.11,1830.03,8885.49,0.5375,3,0.8956,0,1
MFI_KE_005836,28,M,Migori,1,2,3,1182.32,946.53,1601.71,0,0.0,0.0,0.0,1.0,193,0.7753,0,5
MFI_KE_005837,23,M,Kiambu,6,40,58,6575.83,5212.08,16425.85,7,1556.26,2815.17,11230.94,0.543,0,0.9095,0,1
MFI_KE_005838,42,M,Meru,6,1,1,3664.07,3257.19,485.51,0,0.0,0.0,0.0,1.0,78,0.5676,0,5
MFI_KE_005839,49,F,Kisii,15,19,23,39446.55,34691.46,23622.95,1,46847.85,47167.6,48515.26,0.9625,2,0.852,0,2
MFI_KE_005840,31,M,Uasin Gishu,23,34,59,18086.83,16059.02,2441.92,9,1607.1,3143.62,13751.85,0.4439,2,0.712,0,1
MFI_KE_005841,25,F,Mombasa,8,28,21,99737.93,97313.96,9271.23,4,36786.4,63703.47,138120.63,0.8628,1,0.692,0,2
MFI_KE_005842,44,M,Uasin Gishu,77,33,17,62971.85,65574.69,16191.05,2,10944.55,12030.81,23814.72,0.9407,38,0.52,0,2
MFI_KE_005843,50,M,Nairobi,9,26,21,46377.4,36247.0,11783.4,5,51128.82,96997.27,253121.99,0.9909,8,0.573,1,2
MFI_KE_005844,37,M,Nyeri,36,21,19,53907.4,41783.97,2537.09,4,24256.82,25712.2,101294.16,0.9837,5,0.6866,0,2
MFI_KE_005845,33,M,Turkana,7,2,5,4243.16,4107.03,1238.09,0,0.0,0.0,0.0,1.0,42,0.5596,0,5
MFI_KE_005846,23,F,Kisii,55,8,6,56643.31,50566.12,6244.37,3,66069.09,107186.93,218401.12,0.8051,29,0.6571,0,3
MFI_KE_005847,23,F,Nakuru,34,36,54,21320.0,17077.58,1262.85,7,540.0,672.34,4203.62,0.5674,3,0.7913,0,1
MFI_KE_005848,33,F,Migori,27,42,60,12043.03,12497.17,1325.06,10,1265.92,2125.01,12019.12,0.7535,2,0.9722,0,1
MFI_KE_005849,39,F,Mombasa,24,48,49,7272.76,7542.66,1731.85,4,1419.57,2669.28,5014.5,0.6537,0,0.9549,0,1
MFI_KE_005850,33,F,Turkana,75,7,4,81752.28,58437.83,701.52,0,0.0,0.0,0.0,0.68,4,0.566,1,3
MFI_KE_005851,33,F,Bomet,3,1,0,3941.97,3262.28,185.23,0,0.0,0.0,0.0,1.0,30,0.7678,0,5
MFI_KE_005852,42,F,Kisumu,12,26,19,44671.01,37547.23,10987.01,1,46390.85,50395.4,41778.36,0.9906,8,0.2113,0,2
MFI_KE_005853,22,F,Kisumu,68,27,21,35184.9,32297.53,7479.54,4,18208.23,19253.84,80550.49,0.9703,1,0.4476,0,2
MFI_KE_005854,22,M,Kakamega,6,46,40,26488.01,20604.14,426.63,4,1127.77,2041.26,4999.06,0.8459,1,0.7941,0,1
MFI_KE_005855,22,F,Kilifi,3,35,54,44647.22,31840.83,24692.16,8,1629.07,1871.04,14347.75,0.5404,0,0.8402,0,1
MFI_KE_005856,21,F,Uasin Gishu,3,38,54,6231.37,5573.06,4610.77,7,3492.55,4802.31,23582.04,0.4571,14,0.8456,0,1
MFI_KE_005857,48,F,Kitui,49,9,9,79181.05,60863.15,7190.27,2,69783.74,122781.41,130333.65,0.7249,9,0.48,1,3
MFI_KE_005858,49,F,Nairobi,2,82,59,285222.21,252570.37,24049.27,4,116639.16,172861.89,542913.4,0.6196,0,0.4836,0,4
MFI_KE_005859,38,F,Homa Bay,16,13,5,59538.93,61136.61,1309.36,1,21568.95,36533.23,24278.4,0.8321,1,0.2501,1,3
MFI_KE_005860,36,M,Uasin Gishu,13,16,21,51526.67,37244.09,12589.76,5,20633.16,29661.73,100019.85,0.915,7,0.5275,0,2
MFI_KE_005861,68,M,Homa Bay,20,7,11,142045.99,108527.35,2402.24,2,50997.63,61680.21,98346.17,0.9059,3,0.6747,1,3
MFI_KE_005862,20,M,Nakuru,2,50,53,12389.65,9072.82,1429.72,10,1336.24,2348.66,11814.51,0.6435,8,0.8604,0,1
MFI_KE_005863,60,F,Machakos,8,6,7,32308.68,25449.57,11233.64,2,68226.3,83590.92,160415.81,0.955,3,0.3142,1,3
MFI_KE_005864,33,M,Migori,7,1,2,1092.02,1016.59,106.47,0,0.0,0.0,0.0,1.0,10,0.8442,0,5
MFI_KE_005865,24,F,Bungoma,78,14,5,36331.99,38054.07,24954.14,3,71860.07,82842.29,207627.26,0.8187,16,0.5379,1,3
MFI_KE_005866,19,M,Nakuru,2,43,52,17036.48,15438.22,919.81,5,1422.85,1485.13,6595.8,0.8383,3,0.9368,0,1
MFI_KE_005867,27,F,Mombasa,21,53,45,5413.15,4687.11,10293.94,3,2373.35,4686.54,8420.51,0.6206,0,0.6973,0,1
MFI_KE_005868,29,M,Nakuru,46,38,58,74014.24,57523.43,3418.12,8,1530.47,2586.54,12590.75,0.7031,2,0.8944,0,1
MFI_KE_005869,58,F,Kericho,15,11,7,112019.33,96764.79,9426.79,4,56202.71,101548.75,188613.71,0.8055,4,0.3773,1,3
MFI_KE_005870,23,F,Garissa,9,25,14,43350.42,42270.76,16181.31,1,43026.18,45432.12,49085.99,0.9663,2,0.8886,0,2
MFI_KE_005871,34,F,Nairobi,5,3,2,4096.95,3954.56,348.29,0,0.0,0.0,0.0,1.0,10,0.688,0,5
MFI_KE_005872,40,F,Kitui,9,12,4,59511.8,52341.73,10979.66,2,26453.2,35566.59,60406.78,0.2597,3,0.4221,1,3
MFI_KE_005873,32,F,Homa Bay,41,93,85,207829.47,212156.54,50965.12,2,440988.35,811414.71,1014377.63,0.7384,1,0.5783,0,4
MFI_KE_005874,24,M,Nairobi,40,41,56,61079.15,63003.97,3198.05,7,2881.65,4344.03,23703.16,0.3783,3,0.6038,0,1
MFI_KE_005875,36,F,Nairobi,10,85,72,221987.39,217810.93,29940.25,3,120213.0,216617.39,323391.07,0.9264,0,0.319,0,4
MFI_KE_005876,33,F,Uasin Gishu,24,27,55,13072.62,12321.81,622.4,4,1518.21,2063.76,6356.72,0.725,1,0.8825,0,1
MFI_KE_005877,39,F,Nyeri,14,7,3,43430.78,36399.43,49245.5,5,71580.76,71700.12,336437.93,0.8402,6,0.4367,1,3
MFI_KE_005878,40,M,Trans Nzoia,42,6,2,105246.63,98271.15,2867.46,1,47341.41,59922.32,53131.44,0.8613,3,0.1432,1,3
MFI_KE_005879,52,F,Machakos,47,7,7,32945.26,32595.78,6037.77,1,75246.39,149646.19,78026.37,0.7948,9,0.3316,0,3
MFI_KE_005880,28,F,Uasin Gishu,34,40,55,3470.66,3187.09,2313.87,8,1997.03,2417.75,15336.66,0.736,2,0.6963,0,1
MFI_KE_005881,36,F,Kakamega,3,24,14,26249.27,25345.59,15480.2,4,14466.56,20331.38,55943.39,0.9898,16,0.7387,0,2
MFI_KE_005882,61,F,Kericho,3,22,15,132366.84,95731.63,27109.3,1,21746.8,41233.22,18329.22,0.9968,5,0.7636,0,2
MFI_KE_005883,29,M,Laikipia,50,12,5,71398.03,50271.22,32507.61,1,89800.93,116910.1,78581.57,0.6967,9,0.6292,0,3
MFI_KE_005884,26,F,Kiambu,30,31,45,7223.72,6487.82,2690.89,3,2211.41,3198.09,6437.71,0.7671,0,0.9633,0,1
MFI_KE_005885,52,F,Kisumu,37,28,18,179664.38,132291.61,7691.92,1,64943.81,77438.16,53920.69,0.9766,9,0.7405,0,2
MFI_KE_005886,43,F,Kericho,31,20,21,55148.63,57455.49,18446.65,2,8708.96,10870.73,18312.52,0.9749,5,0.5322,0,2
MFI_KE_005887,31,F,Kiambu,17,39,55,12578.27,9187.17,2114.63,5,2294.57,3221.96,11062.2,0.7425,0,0.7303,0,1
MFI_KE_005888,32,F,Nairobi,16,41,54,9339.54,8485.26,728.13,6,3160.58,5155.63,21094.81,0.6181,2,0.8892,0,1
MFI_KE_005889,32,F,Nairobi,2,38,37,11112.94,10029.49,1533.29,7,3477.87,4931.15,19576.86,0.629,1,0.8789,1,1
MFI_KE_005890,39,F,Nakuru,23,80,71,573019.22,461131.23,52495.83,4,134858.19,177042.91,583991.13,0.9135,2,0.4929,0,4
MFI_KE_005891,20,F,Uasin Gishu,62,46,64,6778.72,5223.81,5516.47,5,1912.24,3823.18,10729.84,0.6611,0,0.8122,0,1
